CustomerID,AccountID,Market,Region,Segment,ContractType,CurrentPlan,DeviceCategory,TenureMonths
CUST-031632,ACC-031632,LATAM,Colombia,Enterprise,Postpaid-Monthly,Enterprise-Pro,Smartphone-Mid,53
CUST-031633,ACC-031633,APAC,India,Consumer,Postpaid-Monthly,Unlimited,IoT/Modem,59
CUST-031634,ACC-031634,MEA,Saudi Arabia,Consumer,Postpaid-Annual,Basic,Smartphone-Mid,47
CUST-031635,ACC-031635,MEA,South Africa,Consumer,Prepaid,Unlimited,Smartphone-Mid,35
CUST-031636,ACC-031636,MEA,Egypt,Consumer,Prepaid,Enterprise-Pro,Smartphone-Mid,33
CUST-031637,ACC-031637,LATAM,Brazil,Small Business,Postpaid-Annual,Standard,IoT/Modem,19
CUST-031638,ACC-031638,APAC,Japan,Consumer,Prepaid,Basic,Smartphone-Mid,8
CUST-031639,ACC-031639,NA,Canada-West,Enterprise,Postpaid-Monthly,Standard,Smartphone-Mid,25
CUST-031640,ACC-031640,APAC,South Korea,Consumer,Postpaid-Annual,Premium,IoT/Modem,63
CUST-031641,ACC-031641,LATAM,Argentina,Consumer,Postpaid-Annual,Standard,IoT/Modem,71
CUST-031642,ACC-031642,EU,UK,Small Business,Postpaid-Annual,Basic,Smartphone-Mid,9
CUST-031643,ACC-031643,EU,Italy,Consumer,Prepaid,SMB-Plus,Smartphone-Budget,63
CUST-031644,ACC-031644,MEA,Egypt,Consumer,Prepaid,Unlimited,Smartphone-Mid,31
CUST-031645,ACC-031645,APAC,Singapore,Consumer,Prepaid,Standard,Smartphone-Mid,63
CUST-031646,ACC-031646,APAC,Japan,Consumer,Postpaid-Annual,Family,Smartphone-Flagship,58
CUST-031647,ACC-031647,EU,Germany,Consumer,Prepaid,Unlimited,Smartphone-Mid,58
CUST-031648,ACC-031648,NA,USA-East,Small Business,Prepaid,Standard,Smartphone-Budget,24
CUST-031649,ACC-031649,NA,USA-East,Consumer,Prepaid,Standard,Smartphone-Budget,66
CUST-031650,ACC-031650,NA,Canada-East,Consumer,Postpaid-Monthly,Premium,Tablet,52
CUST-031651,ACC-031651,LATAM,Brazil,Consumer,Postpaid-Monthly,Standard,IoT/Modem,70
CUST-031652,ACC-031652,APAC,Japan,Consumer,Postpaid-Monthly,Premium,Smartphone-Mid,32
CUST-031653,ACC-031653,NA,Canada-East,Consumer,Postpaid-Annual,Basic,Smartphone-Budget,6
CUST-031654,ACC-031654,NA,Canada-East,Consumer,Postpaid-Annual,Family,Smartphone-Budget,58
CUST-031655,ACC-031655,NA,Canada-East,Small Business,Postpaid-Monthly,Basic,Smartphone-Mid,2
CUST-031656,ACC-031656,EU,Spain,Enterprise,Postpaid-Monthly,Family,Smartphone-Mid,2
CUST-031657,ACC-031657,APAC,India,Small Business,Prepaid,Enterprise-Pro,Smartphone-Flagship,25
CUST-031658,ACC-031658,APAC,Australia,Consumer,Postpaid-Monthly,Basic,Smartphone-Budget,70
CUST-031659,ACC-031659,APAC,Singapore,Small Business,Prepaid,Basic,Smartphone-Mid,37
CUST-031660,ACC-031660,EU,UK,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Flagship,6
CUST-031661,ACC-031661,APAC,South Korea,Enterprise,Postpaid-Monthly,Basic,Smartphone-Flagship,34
CUST-031662,ACC-031662,EU,France,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Flagship,30
CUST-031663,ACC-031663,APAC,Singapore,Consumer,Prepaid,Unlimited,Feature Phone,51
CUST-031664,ACC-031664,LATAM,Chile,Consumer,Postpaid-Monthly,Standard,Smartphone-Mid,59
CUST-031665,ACC-031665,LATAM,Brazil,Consumer,Prepaid,Unlimited,Smartphone-Flagship,27
CUST-031666,ACC-031666,EU,France,Consumer,Prepaid,Unlimited,Smartphone-Mid,29
CUST-031667,ACC-031667,EU,Italy,Consumer,Postpaid-Monthly,Basic,IoT/Modem,43
CUST-031668,ACC-031668,MEA,Kenya,Consumer,Postpaid-Monthly,Standard,Smartphone-Flagship,37
CUST-031669,ACC-031669,NA,Canada-East,Consumer,Postpaid-Annual,Premium,Smartphone-Mid,21
CUST-031670,ACC-031670,MEA,Egypt,Consumer,Postpaid-Monthly,Premium,Smartphone-Flagship,24
CUST-031671,ACC-031671,APAC,India,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Budget,33
CUST-031672,ACC-031672,LATAM,Colombia,Consumer,Prepaid,Premium,Smartphone-Budget,42
CUST-031673,ACC-031673,EU,Italy,Consumer,Prepaid,Unlimited,Feature Phone,55
CUST-031674,ACC-031674,APAC,India,Consumer,Postpaid-Annual,Premium,Tablet,1
CUST-031675,ACC-031675,MEA,Saudi Arabia,Consumer,Postpaid-Monthly,Basic,Smartphone-Budget,55
CUST-031676,ACC-031676,MEA,South Africa,Consumer,Postpaid-Monthly,Unlimited,Tablet,55
CUST-031677,ACC-031677,EU,UK,Small Business,Prepaid,Premium,Smartphone-Budget,66
CUST-031678,ACC-031678,MEA,UAE,Consumer,Prepaid,Standard,Feature Phone,58
CUST-031679,ACC-031679,APAC,India,Small Business,Prepaid,Unlimited,Smartphone-Budget,68
CUST-031680,ACC-031680,NA,USA-West,Consumer,Postpaid-Annual,Standard,Smartphone-Flagship,17
CUST-031681,ACC-031681,APAC,India,Consumer,Postpaid-Annual,Unlimited,Smartphone-Mid,5
CUST-031682,ACC-031682,APAC,Japan,Small Business,Prepaid,Unlimited,IoT/Modem,63
CUST-031683,ACC-031683,LATAM,Chile,Consumer,Prepaid,Basic,Smartphone-Flagship,5
CUST-031684,ACC-031684,EU,Germany,Small Business,Prepaid,Unlimited,Smartphone-Flagship,65
CUST-031685,ACC-031685,APAC,Japan,Consumer,Postpaid-Annual,Unlimited,Smartphone-Mid,4
CUST-031686,ACC-031686,EU,UK,Consumer,Postpaid-Monthly,Standard,IoT/Modem,35
CUST-031687,ACC-031687,APAC,India,Consumer,Prepaid,SMB-Plus,Feature Phone,8
CUST-031688,ACC-031688,NA,Canada-East,Enterprise,Postpaid-Monthly,Standard,Tablet,62
CUST-031689,ACC-031689,APAC,Singapore,Small Business,Postpaid-Monthly,Basic,Smartphone-Mid,5
CUST-031690,ACC-031690,LATAM,Chile,Small Business,Postpaid-Annual,Standard,IoT/Modem,24
CUST-031691,ACC-031691,APAC,South Korea,Consumer,Postpaid-Monthly,Premium,IoT/Modem,69
CUST-031692,ACC-031692,EU,Italy,Small Business,Prepaid,Unlimited,Smartphone-Flagship,44
CUST-031693,ACC-031693,APAC,Australia,Consumer,Prepaid,Standard,Smartphone-Mid,58
CUST-031694,ACC-031694,NA,Canada-West,Consumer,Postpaid-Annual,Basic,Feature Phone,25
CUST-031695,ACC-031695,APAC,Australia,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Mid,46
CUST-031696,ACC-031696,EU,Italy,Consumer,Postpaid-Annual,Unlimited,Smartphone-Flagship,38
CUST-031697,ACC-031697,EU,Germany,Consumer,Postpaid-Annual,Enterprise-Pro,Smartphone-Mid,60
CUST-031698,ACC-031698,LATAM,Colombia,Consumer,Postpaid-Monthly,Unlimited,IoT/Modem,20
CUST-031699,ACC-031699,APAC,Japan,Consumer,Postpaid-Monthly,Basic,Tablet,51
CUST-031700,ACC-031700,LATAM,Colombia,Small Business,Prepaid,Premium,Smartphone-Budget,36
CUST-031701,ACC-031701,APAC,India,Small Business,Postpaid-Monthly,Premium,Smartphone-Budget,64
CUST-031702,ACC-031702,APAC,India,Consumer,Postpaid-Monthly,Premium,Tablet,51
CUST-031703,ACC-031703,APAC,Australia,Consumer,Prepaid,Premium,Smartphone-Budget,1
CUST-031704,ACC-031704,APAC,Australia,Consumer,Postpaid-Annual,Basic,Smartphone-Flagship,30
CUST-031705,ACC-031705,NA,USA-East,Consumer,Prepaid,Premium,Smartphone-Budget,33
CUST-031706,ACC-031706,MEA,South Africa,Small Business,Postpaid-Monthly,Premium,Smartphone-Mid,17
CUST-031707,ACC-031707,APAC,Australia,Consumer,Postpaid-Annual,Standard,Smartphone-Mid,4
CUST-031708,ACC-031708,EU,Spain,Consumer,Prepaid,Standard,Smartphone-Flagship,61
CUST-031709,ACC-031709,EU,UK,Consumer,Postpaid-Monthly,Standard,Smartphone-Mid,5
CUST-031710,ACC-031710,EU,Spain,Consumer,Prepaid,Standard,Smartphone-Mid,22
CUST-031711,ACC-031711,EU,Spain,Consumer,Postpaid-Monthly,Premium,Smartphone-Budget,45
CUST-031712,ACC-031712,LATAM,Brazil,Consumer,Prepaid,Premium,Smartphone-Budget,61
CUST-031713,ACC-031713,APAC,Singapore,Consumer,Postpaid-Monthly,Premium,Smartphone-Budget,65
CUST-031714,ACC-031714,LATAM,Mexico,Consumer,Postpaid-Monthly,Standard,IoT/Modem,34
CUST-031715,ACC-031715,APAC,India,Small Business,Postpaid-Monthly,Standard,Smartphone-Mid,69
CUST-031716,ACC-031716,EU,Italy,Enterprise,Postpaid-Monthly,Basic,Feature Phone,37
CUST-031717,ACC-031717,EU,France,Small Business,Postpaid-Monthly,Standard,Smartphone-Mid,57
CUST-031718,ACC-031718,EU,Italy,Consumer,Postpaid-Annual,Premium,IoT/Modem,16
CUST-031719,ACC-031719,APAC,India,Small Business,Postpaid-Annual,Standard,IoT/Modem,68
CUST-031720,ACC-031720,APAC,Japan,Consumer,Postpaid-Monthly,Premium,Smartphone-Mid,32
CUST-031721,ACC-031721,APAC,Japan,Consumer,Postpaid-Annual,Family,Smartphone-Mid,10
CUST-031722,ACC-031722,LATAM,Argentina,Consumer,Postpaid-Monthly,Enterprise-Pro,IoT/Modem,17
CUST-031723,ACC-031723,APAC,Australia,Consumer,Postpaid-Monthly,Premium,Feature Phone,1
CUST-031724,ACC-031724,NA,Canada-East,Small Business,Prepaid,Premium,Smartphone-Mid,23
CUST-031725,ACC-031725,APAC,South Korea,Small Business,Postpaid-Monthly,Premium,Smartphone-Flagship,41
CUST-031726,ACC-031726,LATAM,Colombia,Small Business,Prepaid,Premium,Smartphone-Mid,18
CUST-031727,ACC-031727,EU,UK,Enterprise,Postpaid-Annual,Basic,Feature Phone,35
CUST-031728,ACC-031728,APAC,Australia,Small Business,Postpaid-Monthly,Standard,Smartphone-Budget,62
CUST-031729,ACC-031729,MEA,Egypt,Consumer,Postpaid-Annual,Enterprise-Pro,Smartphone-Mid,67
CUST-031730,ACC-031730,APAC,India,Consumer,Prepaid,Premium,Smartphone-Flagship,31
CUST-031731,ACC-031731,NA,Canada-East,Small Business,Postpaid-Monthly,Basic,Smartphone-Budget,51
CUST-031732,ACC-031732,NA,Canada-East,Small Business,Prepaid,Premium,Smartphone-Flagship,32
CUST-031733,ACC-031733,EU,Germany,Consumer,Postpaid-Monthly,Standard,Smartphone-Flagship,1
CUST-031734,ACC-031734,MEA,UAE,Small Business,Postpaid-Monthly,Unlimited,Smartphone-Flagship,38
CUST-031735,ACC-031735,LATAM,Argentina,Small Business,Prepaid,SMB-Plus,IoT/Modem,54
CUST-031736,ACC-031736,LATAM,Colombia,Small Business,Postpaid-Monthly,Unlimited,Smartphone-Mid,8
CUST-031737,ACC-031737,MEA,Saudi Arabia,Consumer,Postpaid-Monthly,Premium,Smartphone-Mid,50
CUST-031738,ACC-031738,EU,Italy,Consumer,Prepaid,SMB-Plus,Smartphone-Mid,48
CUST-031739,ACC-031739,APAC,Japan,Small Business,Postpaid-Monthly,Standard,Smartphone-Budget,24
CUST-031740,ACC-031740,NA,USA-West,Enterprise,Prepaid,Unlimited,Smartphone-Budget,11
CUST-031741,ACC-031741,EU,UK,Consumer,Prepaid,Unlimited,Smartphone-Mid,24
CUST-031742,ACC-031742,APAC,Singapore,Consumer,Prepaid,Basic,Smartphone-Mid,69
CUST-031743,ACC-031743,EU,UK,Consumer,Prepaid,Standard,Smartphone-Mid,50
CUST-031744,ACC-031744,MEA,UAE,Consumer,Postpaid-Monthly,Premium,Smartphone-Flagship,47
CUST-031745,ACC-031745,APAC,Singapore,Small Business,Postpaid-Monthly,Standard,Smartphone-Mid,24
CUST-031746,ACC-031746,LATAM,Chile,Consumer,Postpaid-Monthly,SMB-Plus,IoT/Modem,18
CUST-031747,ACC-031747,EU,Spain,Consumer,Postpaid-Monthly,Unlimited,Feature Phone,39
CUST-031748,ACC-031748,APAC,Singapore,Consumer,Prepaid,Basic,Smartphone-Flagship,38
CUST-031749,ACC-031749,LATAM,Mexico,Small Business,Prepaid,Family,Feature Phone,54
CUST-031750,ACC-031750,MEA,Egypt,Small Business,Postpaid-Monthly,Basic,Smartphone-Mid,7
CUST-031751,ACC-031751,APAC,Australia,Consumer,Prepaid,Unlimited,IoT/Modem,37
CUST-031752,ACC-031752,EU,France,Consumer,Postpaid-Monthly,Basic,Smartphone-Budget,52
CUST-031753,ACC-031753,EU,France,Consumer,Postpaid-Annual,Enterprise-Pro,Tablet,40
CUST-031754,ACC-031754,LATAM,Argentina,Consumer,Postpaid-Monthly,Premium,IoT/Modem,31
CUST-031755,ACC-031755,APAC,India,Consumer,Prepaid,Unlimited,IoT/Modem,52
CUST-031756,ACC-031756,APAC,Singapore,Consumer,Prepaid,Unlimited,Smartphone-Mid,5
CUST-031757,ACC-031757,NA,Canada-West,Consumer,Postpaid-Monthly,Unlimited,IoT/Modem,51
CUST-031758,ACC-031758,EU,Spain,Consumer,Prepaid,Unlimited,Tablet,5
CUST-031759,ACC-031759,EU,Spain,Small Business,Prepaid,Unlimited,Smartphone-Mid,45
CUST-031760,ACC-031760,LATAM,Chile,Consumer,Postpaid-Annual,Standard,Smartphone-Flagship,2
CUST-031761,ACC-031761,MEA,UAE,Small Business,Prepaid,Unlimited,Smartphone-Budget,2
CUST-031762,ACC-031762,MEA,Saudi Arabia,Enterprise,Postpaid-Monthly,Premium,Smartphone-Mid,65
CUST-031763,ACC-031763,APAC,Singapore,Consumer,Prepaid,Basic,Smartphone-Mid,55
CUST-031764,ACC-031764,MEA,Egypt,Consumer,Prepaid,Premium,Smartphone-Mid,47
CUST-031765,ACC-031765,NA,USA-West,Small Business,Postpaid-Annual,Basic,Smartphone-Mid,67
CUST-031766,ACC-031766,APAC,Singapore,Small Business,Prepaid,Premium,Smartphone-Mid,35
CUST-031767,ACC-031767,NA,USA-East,Consumer,Postpaid-Monthly,Premium,IoT/Modem,33
CUST-031768,ACC-031768,APAC,South Korea,Small Business,Postpaid-Annual,Premium,Smartphone-Mid,70
CUST-031769,ACC-031769,NA,USA-East,Consumer,Postpaid-Monthly,Standard,IoT/Modem,62
CUST-031770,ACC-031770,NA,USA-East,Consumer,Prepaid,Standard,IoT/Modem,26
CUST-031771,ACC-031771,LATAM,Chile,Consumer,Prepaid,Unlimited,Tablet,59
CUST-031772,ACC-031772,APAC,Australia,Small Business,Prepaid,Basic,Smartphone-Flagship,21
CUST-031773,ACC-031773,NA,USA-West,Consumer,Prepaid,Unlimited,Smartphone-Budget,21
CUST-031774,ACC-031774,APAC,Australia,Consumer,Postpaid-Annual,Basic,Smartphone-Mid,37
CUST-031775,ACC-031775,MEA,South Africa,Small Business,Postpaid-Monthly,Unlimited,Smartphone-Budget,34
CUST-031776,ACC-031776,NA,USA-East,Consumer,Prepaid,Basic,Tablet,27
CUST-031777,ACC-031777,APAC,South Korea,Small Business,Prepaid,Standard,Tablet,16
CUST-031778,ACC-031778,APAC,Singapore,Small Business,Postpaid-Monthly,Family,Smartphone-Budget,9
CUST-031779,ACC-031779,NA,USA-West,Consumer,Prepaid,Basic,Feature Phone,12
CUST-031780,ACC-031780,EU,France,Small Business,Postpaid-Annual,Enterprise-Pro,Smartphone-Flagship,56
CUST-031781,ACC-031781,NA,Canada-East,Consumer,Prepaid,Unlimited,Smartphone-Mid,50
CUST-031782,ACC-031782,APAC,South Korea,Small Business,Postpaid-Monthly,Unlimited,Smartphone-Flagship,6
CUST-031783,ACC-031783,NA,Canada-East,Consumer,Prepaid,Premium,Smartphone-Mid,63
CUST-031784,ACC-031784,APAC,Japan,Consumer,Prepaid,Premium,Smartphone-Mid,13
CUST-031785,ACC-031785,NA,Canada-East,Consumer,Postpaid-Monthly,Unlimited,Tablet,36
CUST-031786,ACC-031786,MEA,Saudi Arabia,Small Business,Postpaid-Monthly,Unlimited,Smartphone-Mid,60
CUST-031787,ACC-031787,NA,Canada-West,Enterprise,Postpaid-Monthly,Unlimited,Smartphone-Budget,17
CUST-031788,ACC-031788,APAC,Japan,Consumer,Prepaid,Basic,Feature Phone,63
CUST-031789,ACC-031789,MEA,Kenya,Consumer,Postpaid-Annual,Standard,Smartphone-Budget,15
CUST-031790,ACC-031790,APAC,Singapore,Consumer,Postpaid-Monthly,SMB-Plus,Smartphone-Mid,18
CUST-031791,ACC-031791,NA,Canada-West,Enterprise,Prepaid,Standard,Smartphone-Mid,45
CUST-031792,ACC-031792,NA,USA-East,Consumer,Prepaid,Standard,Tablet,20
CUST-031793,ACC-031793,APAC,Japan,Consumer,Prepaid,Standard,Smartphone-Mid,14
CUST-031794,ACC-031794,APAC,Japan,Consumer,Prepaid,Unlimited,Feature Phone,30
CUST-031795,ACC-031795,APAC,Japan,Small Business,Postpaid-Annual,Basic,Feature Phone,43
CUST-031796,ACC-031796,LATAM,Argentina,Enterprise,Prepaid,SMB-Plus,Smartphone-Mid,16
CUST-031797,ACC-031797,LATAM,Colombia,Consumer,Postpaid-Annual,Family,Smartphone-Mid,57
CUST-031798,ACC-031798,EU,Italy,Small Business,Postpaid-Annual,Standard,Smartphone-Mid,11
CUST-031799,ACC-031799,APAC,India,Consumer,Prepaid,Standard,Tablet,42
CUST-031800,ACC-031800,LATAM,Brazil,Consumer,Postpaid-Monthly,Basic,Smartphone-Mid,41
CUST-031801,ACC-031801,EU,Spain,Consumer,Prepaid,Standard,Smartphone-Mid,29
CUST-031802,ACC-031802,EU,Spain,Consumer,Prepaid,Unlimited,Tablet,4
CUST-031803,ACC-031803,EU,Spain,Consumer,Postpaid-Annual,Basic,Smartphone-Flagship,4
CUST-031804,ACC-031804,EU,Germany,Consumer,Prepaid,Basic,Smartphone-Budget,53
CUST-031805,ACC-031805,NA,USA-East,Small Business,Postpaid-Annual,Family,Smartphone-Flagship,34
CUST-031806,ACC-031806,NA,USA-East,Consumer,Postpaid-Monthly,Premium,Tablet,26
CUST-031807,ACC-031807,EU,Italy,Consumer,Postpaid-Monthly,Premium,Smartphone-Budget,48
CUST-031808,ACC-031808,LATAM,Brazil,Consumer,Prepaid,Unlimited,Smartphone-Mid,2
CUST-031809,ACC-031809,EU,Italy,Consumer,Postpaid-Monthly,Basic,Tablet,61
CUST-031810,ACC-031810,NA,USA-East,Small Business,Prepaid,Unlimited,Smartphone-Flagship,40
CUST-031811,ACC-031811,APAC,South Korea,Consumer,Prepaid,Basic,Smartphone-Mid,27
CUST-031812,ACC-031812,NA,Canada-East,Consumer,Postpaid-Annual,Unlimited,Feature Phone,37
CUST-031813,ACC-031813,APAC,Singapore,Consumer,Postpaid-Annual,Standard,Smartphone-Mid,7
CUST-031814,ACC-031814,APAC,Singapore,Enterprise,Prepaid,Enterprise-Pro,IoT/Modem,51
CUST-031815,ACC-031815,LATAM,Mexico,Consumer,Postpaid-Monthly,Premium,Smartphone-Mid,10
CUST-031816,ACC-031816,APAC,South Korea,Consumer,Postpaid-Annual,Premium,Smartphone-Mid,6
CUST-031817,ACC-031817,NA,USA-East,Consumer,Prepaid,Basic,Smartphone-Flagship,15
CUST-031818,ACC-031818,MEA,Kenya,Consumer,Postpaid-Annual,Premium,Tablet,66
CUST-031819,ACC-031819,NA,USA-West,Consumer,Prepaid,Family,Smartphone-Mid,35
CUST-031820,ACC-031820,APAC,India,Consumer,Postpaid-Monthly,Premium,IoT/Modem,54
CUST-031821,ACC-031821,EU,UK,Consumer,Prepaid,Basic,Smartphone-Budget,42
CUST-031822,ACC-031822,LATAM,Mexico,Consumer,Prepaid,Unlimited,Smartphone-Mid,50
CUST-031823,ACC-031823,EU,UK,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Mid,45
CUST-031824,ACC-031824,NA,Canada-West,Enterprise,Prepaid,Basic,Smartphone-Flagship,30
CUST-031825,ACC-031825,LATAM,Mexico,Consumer,Postpaid-Monthly,Enterprise-Pro,Smartphone-Flagship,48
CUST-031826,ACC-031826,EU,France,Consumer,Prepaid,Standard,IoT/Modem,69
CUST-031827,ACC-031827,LATAM,Argentina,Small Business,Postpaid-Annual,Standard,Smartphone-Flagship,39
CUST-031828,ACC-031828,EU,Italy,Consumer,Postpaid-Monthly,Basic,Smartphone-Flagship,14
CUST-031829,ACC-031829,EU,Spain,Small Business,Postpaid-Monthly,Unlimited,Smartphone-Mid,35
CUST-031830,ACC-031830,NA,Canada-East,Consumer,Postpaid-Monthly,Basic,Smartphone-Budget,48
CUST-031831,ACC-031831,APAC,Australia,Consumer,Prepaid,Enterprise-Pro,Smartphone-Budget,43
CUST-031832,ACC-031832,APAC,South Korea,Small Business,Prepaid,Premium,Smartphone-Mid,1
CUST-031833,ACC-031833,NA,Canada-West,Small Business,Postpaid-Annual,Premium,Smartphone-Budget,45
CUST-031834,ACC-031834,NA,USA-East,Consumer,Postpaid-Monthly,Enterprise-Pro,Smartphone-Mid,5
CUST-031835,ACC-031835,EU,UK,Enterprise,Postpaid-Monthly,Standard,Smartphone-Flagship,61
CUST-031836,ACC-031836,LATAM,Colombia,Enterprise,Postpaid-Monthly,Standard,Smartphone-Budget,41
CUST-031837,ACC-031837,EU,France,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Flagship,29
CUST-031838,ACC-031838,LATAM,Mexico,Consumer,Postpaid-Monthly,Standard,Smartphone-Mid,31
CUST-031839,ACC-031839,NA,Canada-East,Consumer,Prepaid,Basic,IoT/Modem,41
CUST-031840,ACC-031840,EU,Germany,Consumer,Postpaid-Annual,Standard,IoT/Modem,12
CUST-031841,ACC-031841,EU,Spain,Consumer,Prepaid,Premium,Smartphone-Flagship,15
CUST-031842,ACC-031842,NA,Canada-East,Consumer,Prepaid,Unlimited,Feature Phone,30
CUST-031843,ACC-031843,LATAM,Colombia,Consumer,Postpaid-Monthly,Enterprise-Pro,Smartphone-Mid,30
CUST-031844,ACC-031844,APAC,Australia,Consumer,Postpaid-Annual,Standard,Smartphone-Mid,70
CUST-031845,ACC-031845,EU,Germany,Consumer,Prepaid,Premium,Smartphone-Mid,64
CUST-031846,ACC-031846,APAC,Singapore,Consumer,Postpaid-Monthly,Premium,Smartphone-Budget,63
CUST-031847,ACC-031847,APAC,Australia,Consumer,Prepaid,Premium,Smartphone-Budget,34
CUST-031848,ACC-031848,NA,Canada-East,Consumer,Postpaid-Monthly,Basic,Smartphone-Mid,50
CUST-031849,ACC-031849,APAC,Australia,Consumer,Prepaid,Premium,IoT/Modem,61
CUST-031850,ACC-031850,NA,Canada-East,Consumer,Postpaid-Monthly,Enterprise-Pro,Smartphone-Mid,69
CUST-031851,ACC-031851,MEA,South Africa,Consumer,Postpaid-Monthly,Standard,Smartphone-Mid,33
CUST-031852,ACC-031852,MEA,Saudi Arabia,Small Business,Postpaid-Monthly,Premium,IoT/Modem,9
CUST-031853,ACC-031853,APAC,South Korea,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Mid,59
CUST-031854,ACC-031854,NA,Canada-West,Consumer,Postpaid-Monthly,Enterprise-Pro,Feature Phone,15
CUST-031855,ACC-031855,MEA,Saudi Arabia,Consumer,Prepaid,Standard,Smartphone-Budget,25
CUST-031856,ACC-031856,APAC,Singapore,Consumer,Postpaid-Monthly,Basic,Smartphone-Mid,5
CUST-031857,ACC-031857,EU,France,Consumer,Postpaid-Annual,Unlimited,Smartphone-Mid,48
CUST-031858,ACC-031858,MEA,UAE,Consumer,Postpaid-Annual,Standard,Smartphone-Mid,28
CUST-031859,ACC-031859,APAC,South Korea,Consumer,Postpaid-Monthly,Standard,Smartphone-Mid,10
CUST-031860,ACC-031860,MEA,UAE,Small Business,Postpaid-Monthly,SMB-Plus,Smartphone-Mid,31
CUST-031861,ACC-031861,NA,Canada-East,Consumer,Postpaid-Annual,Unlimited,Smartphone-Mid,50
CUST-031862,ACC-031862,APAC,Singapore,Consumer,Postpaid-Annual,Unlimited,Smartphone-Flagship,51
CUST-031863,ACC-031863,EU,France,Small Business,Postpaid-Annual,Premium,Smartphone-Mid,20
CUST-031864,ACC-031864,EU,France,Consumer,Prepaid,Basic,Smartphone-Mid,47
CUST-031865,ACC-031865,APAC,India,Consumer,Prepaid,Standard,Smartphone-Flagship,12
CUST-031866,ACC-031866,NA,Canada-West,Consumer,Postpaid-Monthly,Basic,Smartphone-Mid,20
CUST-031867,ACC-031867,EU,Italy,Small Business,Postpaid-Annual,Standard,Smartphone-Mid,29
CUST-031868,ACC-031868,EU,France,Enterprise,Prepaid,Unlimited,Tablet,69
CUST-031869,ACC-031869,APAC,Australia,Enterprise,Prepaid,Basic,Smartphone-Mid,63
CUST-031870,ACC-031870,LATAM,Argentina,Consumer,Postpaid-Annual,Standard,Smartphone-Mid,66
CUST-031871,ACC-031871,EU,Germany,Consumer,Postpaid-Monthly,Standard,Smartphone-Mid,25
CUST-031872,ACC-031872,LATAM,Argentina,Enterprise,Postpaid-Monthly,Premium,Tablet,38
CUST-031873,ACC-031873,LATAM,Colombia,Small Business,Postpaid-Monthly,Premium,IoT/Modem,60
CUST-031874,ACC-031874,EU,France,Consumer,Postpaid-Monthly,Premium,Smartphone-Mid,8
CUST-031875,ACC-031875,APAC,India,Consumer,Prepaid,Standard,Smartphone-Mid,53
CUST-031876,ACC-031876,MEA,UAE,Consumer,Postpaid-Monthly,Standard,Smartphone-Flagship,28
CUST-031877,ACC-031877,NA,Canada-West,Enterprise,Prepaid,Family,Tablet,16
CUST-031878,ACC-031878,APAC,India,Consumer,Prepaid,Standard,Tablet,62
CUST-031879,ACC-031879,NA,USA-East,Consumer,Postpaid-Monthly,Standard,Tablet,60
CUST-031880,ACC-031880,APAC,Japan,Small Business,Postpaid-Monthly,Unlimited,IoT/Modem,5
CUST-031881,ACC-031881,APAC,Japan,Consumer,Prepaid,Premium,Smartphone-Mid,38
CUST-031882,ACC-031882,NA,Canada-West,Consumer,Postpaid-Monthly,Premium,Smartphone-Mid,16
CUST-031883,ACC-031883,APAC,Singapore,Consumer,Postpaid-Annual,Premium,IoT/Modem,25
CUST-031884,ACC-031884,MEA,South Africa,Consumer,Prepaid,Unlimited,Smartphone-Mid,58
CUST-031885,ACC-031885,LATAM,Colombia,Consumer,Prepaid,Basic,IoT/Modem,40
CUST-031886,ACC-031886,NA,USA-East,Consumer,Prepaid,Standard,Feature Phone,49
CUST-031887,ACC-031887,APAC,Japan,Small Business,Postpaid-Monthly,Unlimited,Smartphone-Mid,8
CUST-031888,ACC-031888,EU,France,Consumer,Postpaid-Monthly,Premium,Smartphone-Mid,37
CUST-031889,ACC-031889,EU,Spain,Small Business,Postpaid-Monthly,SMB-Plus,IoT/Modem,25
